"ensembl_gene_id"
"ENSG00000167658"
"ENSG00000159658"
"ENSG00000173674"
"ENSG00000144895"
"ENSG00000111361"
"ENSG00000134001"
"ENSG00000125977"
"ENSG00000130741"
"ENSG00000107581"
"ENSG00000175390"
"ENSG00000280606"
"ENSG00000130811"
"ENSG00000147677"
"ENSG00000084623"
"ENSG00000237064"
"ENSG00000104131"
"ENSG00000178982"
"ENSG00000282986"
"ENSG00000100129"
"ENSG00000149100"
"ENSG00000063046"
"ENSG00000151247"
"ENSG00000135930"
"ENSG00000110321"
"ENSG00000132507"
"ENSG00000253626"
"ENSG00000158417"
"ENSG00000242372"
"ENSG00000006744"
"ENSG00000109381"
"ENSG00000134014"
"ENSG00000170291"
"ENSG00000128463"
"ENSG00000134153"
"ENSG00000268439"
"ENSG00000143924"
"ENSG00000143420"
"ENSG00000100393"
"ENSG00000183495"
"ENSG00000085832"
"ENSG00000087502"
"ENSG00000068912"
"ENSG00000107566"
"ENSG00000023318"
"ENSG00000104413"
"ENSG00000117868"
"ENSG00000120705"
"ENSG00000182944"
"ENSG00000070367"
"ENSG00000171824"
"ENSG00000075914"
"ENSG00000106462"
"ENSG00000113194"
"ENSG00000082269"
"ENSG00000152102"
"ENSG00000237765"
"ENSG00000165669"
"ENSG00000177150"
"ENSG00000173065"
"ENSG00000166595"
"ENSG00000144554"
"ENSG00000140525"
"ENSG00000118246"
"ENSG00000149806"
"ENSG00000105202"
"ENSG00000280548"
"ENSG00000143756"
"ENSG00000119402"
"ENSG00000119616"
"ENSG00000213066"
"ENSG00000172500"
"ENSG00000214253"
"ENSG00000173486"
"ENSG00000004478"
"ENSG00000108592"
"ENSG00000162613"
"ENSG00000107164"
"ENSG00000114416"
"ENSG00000092140"
"ENSG00000165219"
"ENSG00000234741"
"ENSG00000257218"
"ENSG00000107862"
"ENSG00000135968"
"ENSG00000057608"
"ENSG00000168827"
"ENSG00000101193"
"ENSG00000204120"
"ENSG00000147536"
"ENSG00000090863"
"ENSG00000112312"
"ENSG00000204590"
"ENSG00000229470"
"ENSG00000232143"
"ENSG00000228581"
"ENSG00000206412"
"ENSG00000206492"
"ENSG00000226882"
"ENSG00000235986"
"ENSG00000134697"
"ENSG00000163938"
"ENSG00000100522"
"ENSG00000066455"
"ENSG00000116580"
"ENSG00000115806"
"ENSG00000186566"
"ENSG00000159592"
"ENSG00000198522"
"ENSG00000132522"
"ENSG00000109519"
"ENSG00000105447"
"ENSG00000125651"
"ENSG00000115207"
"ENSG00000105793"
"ENSG00000075218"
"ENSG00000151806"
"ENSG00000170445"
"ENSG00000147874"
"ENSG00000131351"
"ENSG00000004961"
"ENSG00000116478"
"ENSG00000119431"
"ENSG00000198265"
"ENSG00000146066"
"ENSG00000163349"
"ENSG00000164104"
"ENSG00000135486"
"ENSG00000122566"
"ENSG00000092199"
"ENSG00000152795"
"ENSG00000169813"
"ENSG00000169045"
"ENSG00000165119"
"ENSG00000099783"
"ENSG00000153187"
"ENSG00000105323"
"ENSG00000127483"
"ENSG00000230989"
"ENSG00000187522"
"ENSG00000109971"
"ENSG00000128915"
"ENSG00000089289"
"ENSG00000113141"
"ENSG00000143621"
"ENSG00000129351"
"ENSG00000132323"
"ENSG00000132305"
"ENSG00000136718"
"ENSG00000148153"
"ENSG00000149262"
"ENSG00000135070"
"ENSG00000136003"
"ENSG00000143319"
"ENSG00000182149"
"ENSG00000078747"
"ENSG00000083457"
"ENSG00000142856"
"ENSG00000070495"
"ENSG00000007202"
"ENSG00000138160"
"ENSG00000170759"
"ENSG00000151657"
"ENSG00000124702"
"ENSG00000103550"
"ENSG00000114030"
"ENSG00000129347"
"ENSG00000001631"
"ENSG00000134248"
"ENSG00000002549"
"ENSG00000143815"
"ENSG00000166477"
"ENSG00000148943"
"ENSG00000139233"
"ENSG00000074695"
"ENSG00000169223"
"ENSG00000108829"
"ENSG00000093167"
"ENSG00000041802"
"ENSG00000181817"
"ENSG00000198862"
"ENSG00000135521"
"ENSG00000007392"
"ENSG00000108848"
"ENSG00000145220"
"ENSG00000164109"
"ENSG00000198042"
"ENSG00000135341"
"ENSG00000168175"
"ENSG00000101367"
"ENSG00000198060"
"ENSG00000166986"
"ENSG00000038274"
"ENSG00000015479"
"ENSG00000141644"
"ENSG00000065328"
"ENSG00000073111"
"ENSG00000112118"
"ENSG00000104738"
"ENSG00000166508"
"ENSG00000197771"
"ENSG00000187778"
"ENSG00000198625"
"ENSG00000112159"
"ENSG00000124733"
"ENSG00000163875"
"ENSG00000125686"
"ENSG00000108510"
"ENSG00000160563"
"ENSG00000118579"
"ENSG00000063322"
"ENSG00000159479"
"ENSG00000165304"
"ENSG00000111142"
"ENSG00000010165"
"ENSG00000127804"
"ENSG00000174197"
"ENSG00000198408"
"ENSG00000198160"
"ENSG00000276926"
"ENSG00000283764"
"ENSG00000129534"
"ENSG00000128585"
"ENSG00000089693"
"ENSG00000108788"
"ENSG00000168288"
"ENSG00000155229"
"ENSG00000146263"
"ENSG00000114978"
"ENSG00000124383"
"ENSG00000196199"
"ENSG00000166902"
"ENSG00000115364"
"ENSG00000112651"
"ENSG00000242485"
"ENSG00000082515"
"ENSG00000185414"
"ENSG00000135900"
"ENSG00000149792"
"ENSG00000136897"
"ENSG00000204822"
"ENSG00000162910"
"ENSG00000173141"
"ENSG00000120333"
"ENSG00000227420"
"ENSG00000204568"
"ENSG00000233813"
"ENSG00000226111"
"ENSG00000229861"
"ENSG00000203624"
"ENSG00000223775"
"ENSG00000266472"
"ENSG00000131368"
"ENSG00000112996"
"ENSG00000125445"
"ENSG00000148187"
"ENSG00000053372"
"ENSG00000137409"
"ENSG00000143033"
"ENSG00000104643"
"ENSG00000135297"
"ENSG00000198793"
"ENSG00000121579"
"ENSG00000196531"
"ENSG00000253506"
"ENSG00000159593"
"ENSG00000105835"
"ENSG00000095380"
"ENSG00000105402"
"ENSG00000141562"
"ENSG00000137513"
"ENSG00000132780"
"ENSG00000135372"
"ENSG00000010292"
"ENSG00000151503"
"ENSG00000109805"
"ENSG00000121152"
"ENSG00000025770"
"ENSG00000136937"
"ENSG00000114503"
"ENSG00000115053"
"ENSG00000102471"
"ENSG00000101079"
"ENSG00000186010"
"ENSG00000131495"
"ENSG00000272765"
"ENSG00000273397"
"ENSG00000277365"
"ENSG00000184983"
"ENSG00000281013"
"ENSG00000137806"
"ENSG00000101247"
"ENSG00000003509"
"ENSG00000147123"
"ENSG00000165264"
"ENSG00000157191"
"ENSG00000185049"
"ENSG00000170322"
"ENSG00000066136"
"ENSG00000151092"
"ENSG00000155438"
"ENSG00000140157"
"ENSG00000164190"
"ENSG00000114857"
"ENSG00000172113"
"ENSG00000136448"
"ENSG00000141101"
"ENSG00000188976"
"ENSG00000173145"
"ENSG00000115761"
"ENSG00000198000"
"ENSG00000166197"
"ENSG00000182117"
"ENSG00000048162"
"ENSG00000111641"
"ENSG00000101361"
"ENSG00000055044"
"ENSG00000181163"
"ENSG00000213281"
"ENSG00000115216"
"ENSG00000164346"
"ENSG00000165671"
"ENSG00000088833"
"ENSG00000117697"
"ENSG00000156831"
"ENSG00000126653"
"ENSG00000117481"
"ENSG00000148335"
"ENSG00000090273"
"ENSG00000170584"
"ENSG00000167005"
"ENSG00000143228"
"ENSG00000069248"
"ENSG00000113569"
"ENSG00000126883"
"ENSG00000120253"
"ENSG00000213024"
"ENSG00000125450"
"ENSG00000102900"
"ENSG00000132661"
"ENSG00000046651"
"ENSG00000087263"
"ENSG00000104147"
"ENSG00000198836"
"ENSG00000085840"
"ENSG00000115947"
"ENSG00000091651"
"ENSG00000167770"
"ENSG00000172939"
"ENSG00000006712"
"ENSG00000007168"
"ENSG00000120727"
"ENSG00000111845"
"ENSG00000285226"
"ENSG00000274829"
"ENSG00000140694"
"ENSG00000185480"
"ENSG00000166889"
"ENSG00000169564"
"ENSG00000197111"
"ENSG00000165494"
"ENSG00000126226"
"ENSG00000078674"
"ENSG00000120265"
"ENSG00000160299"
"ENSG00000106244"
"ENSG00000114209"
"ENSG00000148843"
"ENSG00000174840"
"ENSG00000140992"
"ENSG00000083642"
"ENSG00000229833"
"ENSG00000143256"
"ENSG00000108518"
"ENSG00000025293"
"ENSG00000118482"
"ENSG00000100410"
"ENSG00000146247"
"ENSG00000254093"
"ENSG00000166908"
"ENSG00000180764"
"ENSG00000065243"
"ENSG00000123739"
"ENSG00000115762"
"ENSG00000171566"
"ENSG00000140650"
"ENSG00000115946"
"ENSG00000189266"
"ENSG00000100227"
"ENSG00000177084"
"ENSG00000068654"
"ENSG00000186184"
"ENSG00000047315"
"ENSG00000144231"
"ENSG00000099817"
"ENSG00000100142"
"ENSG00000005075"
"ENSG00000177700"
"ENSG00000148606"
"ENSG00000132664"
"ENSG00000100413"
"ENSG00000161980"
"ENSG00000272391"
"ENSG00000132963"
"ENSG00000104356"
"ENSG00000172336"
"ENSG00000143190"
"ENSG00000128059"
"ENSG00000134283"
"ENSG00000100614"
"ENSG00000172531"
"ENSG00000104695"
"ENSG00000221914"
"ENSG00000119414"
"ENSG00000110075"
"ENSG00000198901"
"ENSG00000143294"
"ENSG00000108946"
"ENSG00000180228"
"ENSG00000126457"
"ENSG00000117360"
"ENSG00000275885"
"ENSG00000105618"
"ENSG00000274651"
"ENSG00000276421"
"ENSG00000277707"
"ENSG00000277154"
"ENSG00000275117"
"ENSG00000274894"
"ENSG00000277953"
"ENSG00000274144"
"ENSG00000134186"
"ENSG00000136875"
"ENSG00000196504"
"ENSG00000112739"
"ENSG00000101161"
"ENSG00000274442"
"ENSG00000174231"
"ENSG00000183530"
"ENSG00000164244"
"ENSG00000100902"
"ENSG00000277791"
"ENSG00000275903"
"ENSG00000159377"
"ENSG00000142507"
"ENSG00000013275"
"ENSG00000281221"
"ENSG00000087191"
"ENSG00000101843"
"ENSG00000175166"
"ENSG00000159352"
"ENSG00000099341"
"ENSG00000131467"
"ENSG00000183527"
"ENSG00000132300"
"ENSG00000187514"
"ENSG00000196396"
"ENSG00000141378"
"ENSG00000241945"
"ENSG00000198218"
"ENSG00000084733"
"ENSG00000138069"
"ENSG00000111737"
"ENSG00000108774"
"ENSG00000075785"
"ENSG00000113456"
"ENSG00000164754"
"ENSG00000111247"
"ENSG00000132155"
"ENSG00000170471"
"ENSG00000132341"
"ENSG00000099901"
"ENSG00000153201"
"ENSG00000031823"
"ENSG00000162521"
"ENSG00000239306"
"ENSG00000134453"
"ENSG00000119446"
"ENSG00000086589"
"ENSG00000100461"
"ENSG00000119707"
"ENSG00000091009"
"ENSG00000106344"
"ENSG00000102317"
"ENSG00000188739"
"ENSG00000173933"
"ENSG00000003756"
"ENSG00000004534"
"ENSG00000147274"
"ENSG00000168214"
"ENSG00000100387"
"ENSG00000120158"
"ENSG00000137710"
"ENSG00000009413"
"ENSG00000049541"
"ENSG00000163918"
"ENSG00000067560"
"ENSG00000080345"
"ENSG00000124784"
"ENSG00000101782"
"ENSG00000137824"
"ENSG00000171865"
"ENSG00000172922"
"ENSG00000022840"
"ENSG00000157450"
"ENSG00000168894"
"ENSG00000121481"
"ENSG00000011275"
"ENSG00000137075"
"ENSG00000112130"
"ENSG00000111880"
"ENSG00000101654"
"ENSG00000205937"
"ENSG00000117748"
"ENSG00000106399"
"ENSG00000005175"
"ENSG00000197713"
"ENSG00000147403"
"ENSG00000198755"
"ENSG00000174748"
"ENSG00000063177"
"ENSG00000105640"
"ENSG00000161970"
"ENSG00000108107"
"ENSG00000156482"
"ENSG00000136942"
"ENSG00000130255"
"ENSG00000145592"
"ENSG00000172809"
"ENSG00000229117"
"ENSG00000089009"
"ENSG00000148303"
"ENSG00000280858"
"ENSG00000161016"
"ENSG00000089157"
"ENSG00000239865"
"ENSG00000242726"
"ENSG00000241779"
"ENSG00000239927"
"ENSG00000241370"
"ENSG00000241863"
"ENSG00000243009"
"ENSG00000148688"
"ENSG00000141425"
"ENSG00000101413"
"ENSG00000124614"
"ENSG00000110700"
"ENSG00000115268"
"ENSG00000105193"
"ENSG00000231500"
"ENSG00000235650"
"ENSG00000096150"
"ENSG00000227794"
"ENSG00000226225"
"ENSG00000223367"
"ENSG00000105372"
"ENSG00000008988"
"ENSG00000171858"
"ENSG00000138326"
"ENSG00000118181"
"ENSG00000280831"
"ENSG00000177954"
"ENSG00000145425"
"ENSG00000083845"
"ENSG00000137154"
"ENSG00000171863"
"ENSG00000165526"
"ENSG00000124782"
"ENSG00000067533"
"ENSG00000160208"
"ENSG00000114767"
"ENSG00000081019"
"ENSG00000171490"
"ENSG00000137876"
"ENSG00000160633"
"ENSG00000130254"
"ENSG00000150459"
"ENSG00000161526"
"ENSG00000079332"
"ENSG00000152700"
"ENSG00000205323"
"ENSG00000031698"
"ENSG00000075856"
"ENSG00000126524"
"ENSG00000139218"
"ENSG00000156304"
"ENSG00000133028"
"ENSG00000198301"
"ENSG00000157020"
"ENSG00000265808"
"ENSG00000101310"
"ENSG00000176986"
"ENSG00000058262"
"ENSG00000106803"
"ENSG00000132432"
"ENSG00000008952"
"ENSG00000187742"
"ENSG00000085415"
"ENSG00000112701"
"ENSG00000168385"
"ENSG00000122545"
"ENSG00000119335"
"ENSG00000181555"
"ENSG00000168066"
"ENSG00000183431"
"ENSG00000115524"
"ENSG00000087365"
"ENSG00000143368"
"ENSG00000169976"
"ENSG00000115128"
"ENSG00000097033"
"ENSG00000171241"
"ENSG00000184990"
"ENSG00000154839"
"ENSG00000262634"
"ENSG00000165480"
"ENSG00000114120"
"ENSG00000127526"
"ENSG00000029364"
"ENSG00000168003"
"ENSG00000163798"
"ENSG00000175387"
"ENSG00000153147"
"ENSG00000099956"
"ENSG00000275837"
"ENSG00000136824"
"ENSG00000108055"
"ENSG00000198887"
"ENSG00000157106"
"ENSG00000122692"
"ENSG00000255717"
"ENSG00000163597"
"ENSG00000242125"
"ENSG00000269893"
"ENSG00000144028"
"ENSG00000161981"
"ENSG00000124380"
"ENSG00000060688"
"ENSG00000131876"
"ENSG00000125835"
"ENSG00000125870"
"ENSG00000100028"
"ENSG00000182004"
"ENSG00000139343"
"ENSG00000143977"
"ENSG00000100603"
"ENSG00000028528"
"ENSG00000159140"
"ENSG00000172845"
"ENSG00000118363"
"ENSG00000128487"
"ENSG00000106723"
"ENSG00000167642"
"ENSG00000213523"
"ENSG00000151304"
"ENSG00000140319"
"ENSG00000100883"
"ENSG00000174780"
"ENSG00000096063"
"ENSG00000133226"
"ENSG00000087087"
"ENSG00000136450"
"ENSG00000116754"
"ENSG00000161547"
"ENSG00000112081"
"ENSG00000116350"
"ENSG00000124193"
"ENSG00000115875"
"ENSG00000141380"
"ENSG00000124783"
"ENSG00000180879"
"ENSG00000124356"
"ENSG00000084090"
"ENSG00000124214"
"ENSG00000168439"
"ENSG00000165283"
"ENSG00000023734"
"ENSG00000165209"
"ENSG00000168818"
"ENSG00000166900"
"ENSG00000198252"
"ENSG00000111707"
"ENSG00000165416"
"ENSG00000116030"
"ENSG00000188612"
"ENSG00000092201"
"ENSG00000109111"
"ENSG00000156502"
"ENSG00000148296"
"ENSG00000281309"
"ENSG00000152455"
"ENSG00000133789"
"ENSG00000169895"
"ENSG00000117614"
"ENSG00000008282"
"ENSG00000055070"
"ENSG00000166012"
"ENSG00000120948"
"ENSG00000154144"
"ENSG00000113649"
"ENSG00000070814"
"ENSG00000111802"
"ENSG00000136891"
"ENSG00000108064"
"ENSG00000125676"
"ENSG00000051596"
"ENSG00000054118"
"ENSG00000116001"
"ENSG00000134375"
"ENSG00000265354"
"ENSG00000104980"
"ENSG00000113845"
"ENSG00000125304"
"ENSG00000232112"
"ENSG00000139644"
"ENSG00000171202"
"ENSG00000244045"
"ENSG00000168701"
"ENSG00000215712"
"ENSG00000183726"
"ENSG00000116209"
"ENSG00000159596"
"ENSG00000103978"
"ENSG00000116857"
"ENSG00000138594"
"ENSG00000120802"
"ENSG00000139921"
"ENSG00000083312"
"ENSG00000090905"
"ENSG00000132773"
"ENSG00000078902"
"ENSG00000163781"
"ENSG00000172315"
"ENSG00000101150"
"ENSG00000143549"
"ENSG00000133112"
"ENSG00000088325"
"ENSG00000136527"
"ENSG00000170043"
"ENSG00000153339"
"ENSG00000170855"
"ENSG00000204977"
"ENSG00000237071"
"ENSG00000237462"
"ENSG00000204713"
"ENSG00000229006"
"ENSG00000233948"
"ENSG00000215641"
"ENSG00000234495"
"ENSG00000179046"
"ENSG00000100815"
"ENSG00000089195"
"ENSG00000180098"
"ENSG00000074319"
"ENSG00000211460"
"ENSG00000116918"
"ENSG00000167721"
"ENSG00000113312"
"ENSG00000135912"
"ENSG00000188229"
"ENSG00000253352"
"ENSG00000114383"
"ENSG00000151239"
"ENSG00000105849"
"ENSG00000100348"
"ENSG00000115514"
"ENSG00000198874"
"ENSG00000160201"
"ENSG00000163714"
"ENSG00000221983"
"ENSG00000033178"
"ENSG00000165006"
"ENSG00000143569"
"ENSG00000170315"
"ENSG00000109332"
"ENSG00000078140"
"ENSG00000185651"
"ENSG00000077152"
"ENSG00000114062"
"ENSG00000009335"
"ENSG00000110344"
"ENSG00000130939"
"ENSG00000120942"
"ENSG00000138629"
"ENSG00000135018"
"ENSG00000159459"
"ENSG00000024048"
"ENSG00000144224"
"ENSG00000136731"
"ENSG00000151461"
"ENSG00000142207"
"ENSG00000126088"
"ENSG00000103194"
"ENSG00000162402"
"ENSG00000055483"
"ENSG00000135913"
"ENSG00000138592"
"ENSG00000011260"
"ENSG00000120800"
"ENSG00000147679"
"ENSG00000108651"
"ENSG00000115652"
"ENSG00000126756"
"ENSG00000049245"
"ENSG00000101558"
"ENSG00000196715"
"ENSG00000062716"
"ENSG00000122958"
"ENSG00000163159"
"ENSG00000009844"
"ENSG00000151532"
"ENSG00000095787"
"ENSG00000084463"
"ENSG00000120688"
"ENSG00000138442"
"ENSG00000065183"
"ENSG00000163811"
"ENSG00000227057"
"ENSG00000204221"
"ENSG00000206284"
"ENSG00000236222"
"ENSG00000226916"
"ENSG00000140395"
"ENSG00000177082"
"ENSG00000133316"
"ENSG00000115368"
"ENSG00000164091"
"ENSG00000109046"
"ENSG00000082898"
"ENSG00000124571"
"ENSG00000196419"
"ENSG00000088930"
"ENSG00000065978"
"ENSG00000145817"
"ENSG00000119596"
"ENSG00000136758"
"ENSG00000275272"
"ENSG00000083896"
"ENSG00000198492"
"ENSG00000166913"
"ENSG00000108953"
"ENSG00000274474"
"ENSG00000184677"
"ENSG00000169155"
"ENSG00000123200"
"ENSG00000100722"
"ENSG00000065548"
"ENSG00000091732"
"ENSG00000121766"
"ENSG00000033030"
"ENSG00000131732"
"ENSG00000139168"
"ENSG00000163812"
"ENSG00000280674"
"ENSG00000156599"
"ENSG00000086666"
"ENSG00000056097"
"ENSG00000146007"
"ENSG00000084073"
"ENSG00000121741"
"ENSG00000010244"
"ENSG00000172466"
"ENSG00000187607"
"ENSG00000182986"
"ENSG00000279566"
"ENSG00000198521"
"ENSG00000204604"
"ENSG00000177853"
"ENSG00000075292"
"ENSG00000172687"
"ENSG00000267041"
"ENSG00000106400"
"ENSG00000132485"
"ENSG00000214941"
